"lat","lon","fdate","mean_cpue","sum_KG","area"
10.75,82,"2017-07-05",1.666667,480,"bob"
10.75,82.25,"2017-07-05",0.1111111,25,"bob"
16.75,88,"2017-07-05",2,550,"bob"
10,82,"2017-07-06",0.3333333,65,"bob"
10.25,82.75,"2017-07-06",0.4,40,"bob"
16.75,88.25,"2017-07-06",1,260,"bob"
10,82.25,"2017-07-07",0.25,40,"bob"
10.5,82.75,"2017-07-07",0.4,70,"bob"
11,82.5,"2017-07-07",0.5,150,"bob"
13,84,"2017-07-07",0.25,80,"bob"
10,82.25,"2017-07-08",1.666667,200,"bob"
10.25,83,"2017-07-08",1.142857,320,"bob"
10.5,83.25,"2017-07-08",0.3888889,285,"bob"
10.5,83.25,"2017-07-08",0.4,80,"bob"
14,85,"2017-07-08",2,220,"bob"
16.5,90.5,"2017-07-08",4,320,"bob"
10.5,83.25,"2017-07-09",0.3888889,285,"bob"
10.25,82,"2017-07-11",0.1666667,41,"bob"
10.5,83.25,"2017-07-11",0.3888889,285,"bob"
14.25,85.25,"2017-07-11",1.6,180,"bob"
10,82,"2017-07-12",0.2857143,75,"bob"
10,82,"2017-07-12",0.8333333,150,"bob"
10.5,82,"2017-07-12",0.1666667,51,"bob"
16.75,88.25,"2017-07-12",1.6,360,"bob"
10,82.25,"2017-07-13",0.3333333,81,"bob"
10,82,"2017-07-14",0.4285714,87,"bob"
14.25,85.25,"2017-07-14",1.6,200,"bob"
16.75,88.25,"2017-07-14",2,500,"bob"
10,82,"2017-07-15",1.125,350,"bob"
10,82,"2017-07-15",0.1666667,57,"bob"
10.25,82,"2017-07-15",0.375,126,"bob"
10.25,82.25,"2017-07-15",0.2857143,78,"bob"
16.25,88.75,"2017-07-15",1.6,360,"bob"
10,82.75,"2017-07-16",0.4444444,940,"bob"
10.25,82.25,"2017-07-16",1.166667,1260,"bob"
10.5,83.5,"2017-07-16",0.3571429,161,"bob"
10.75,82.75,"2017-07-16",0.8333333,240,"bob"
14,86,"2017-07-16",2.4,190,"bob"
10,82,"2017-07-17",0.1666667,36,"bob"
10,82,"2017-07-17",0.5,200,"bob"
10,82.25,"2017-07-17",1.25,200,"bob"
10.25,82.25,"2017-07-17",0.4285714,99,"bob"
14,85.75,"2017-07-17",2.4,540,"bob"
16.5,88.5,"2017-07-17",1.6,400,"bob"
10,82,"2017-07-18",0.7142857,220,"bob"
10.25,82.25,"2017-07-18",1.166667,1260,"bob"
10.5,83.5,"2017-07-18",0.3571429,161,"bob"
14,85.75,"2017-07-18",2.4,540,"bob"
10,82,"2017-07-19",0.5555556,301,"bob"
10,82.25,"2017-07-19",1.25,521,"bob"
10,82,"2017-07-20",0.5555556,301,"bob"
10.25,82.25,"2017-07-20",1.166667,1260,"bob"
10.5,83.5,"2017-07-20",0.2,81,"bob"
10.5,83.5,"2017-07-20",0.5714286,120,"bob"
10,82.25,"2017-07-21",1.25,400,"bob"
10,82,"2017-07-22",0.5555556,301,"bob"
10.25,82.25,"2017-07-24",0.625,260,"bob"
10.25,82.5,"2017-07-24",0.2,100,"bob"
10.5,83.5,"2017-07-24",0.85,550,"bob"
10.75,83,"2017-07-24",0.3,120,"bob"
10,82,"2017-07-25",0.125,60,"bob"
10,82.75,"2017-07-25",0.4444444,940,"bob"
10.5,82,"2017-07-26",0.3636364,90,"bob"
10.5,83.5,"2017-07-26",0.85,550,"bob"
10,82,"2017-07-27",0.25,130,"bob"
10,82.25,"2017-07-27",0.2,62,"bob"
10,83,"2017-07-27",0.5,150,"bob"
10,83,"2017-07-28",0.5,200,"bob"
16.5,88.25,"2017-07-28",0.7,250,"bob"
10,82.5,"2017-07-29",0.375,150,"bob"
10,82,"2017-07-30",0.5,200,"bob"
10,82.25,"2017-07-30",0.2,42,"bob"
10,83.5,"2017-07-30",0.95,550,"bob"
10.75,83,"2017-07-30",0.952381,270,"bob"
16.75,88,"2017-07-30",2.25,560,"bob"
10.25,82.75,"2017-07-31",1,450,"bob"
11,83,"2017-07-31",1,220,"bob"
10,82,"2017-08-01",0.8,400,"bob"
10,83.5,"2017-08-01",0.95,550,"bob"
10.25,83.75,"2017-08-01",0.4285714,120,"bob"
17.25,89.5,"2017-08-01",15,390,"bob"
10,83,"2017-08-02",0.3333333,100,"bob"
17.25,89.25,"2017-08-02",1.1,830,"bob"
10,84,"2017-08-03",1.142857,230,"bob"
10.25,83,"2017-08-03",2.222222,900,"bob"
10,83.25,"2017-08-04",1.666667,750,"bob"
17.25,89.25,"2017-08-04",1.25,380,"bob"
17.25,89.25,"2017-08-04",1.1,830,"bob"
10.25,82,"2017-08-06",1,350,"bob"
10.5,83,"2017-08-06",0.5555556,250,"bob"
16.25,90,"2017-08-06",1,380,"bob"
17.25,89.75,"2017-08-06",1.375,345,"bob"
10,82.5,"2017-08-07",0.25,80,"bob"
16,87,"2017-08-07",0.4,121,"bob"
17.25,90,"2017-08-07",2.5,600,"bob"
10.25,82.25,"2017-08-08",0.8,280,"bob"
11,83.25,"2017-08-08",0.2222222,100,"bob"
10,82.5,"2017-08-09",0.125,42,"bob"
10.5,82.25,"2017-08-09",0.8888889,405,"bob"
10.5,84.25,"2017-08-09",1.351351,410,"bob"
13.25,85.25,"2017-08-09",0.5,10,"bob"
14.75,86.75,"2017-08-09",1.125,300,"bob"
16.25,89,"2017-08-09",2.2,750,"bob"
17,89.5,"2017-08-09",1.375,350,"bob"
10,82.75,"2017-08-10",0.5,180,"bob"
10.75,83.25,"2017-08-10",1,500,"bob"
11,83.25,"2017-08-10",0.2222222,60,"bob"
11,84,"2017-08-10",1.081081,280,"bob"
17,89.5,"2017-08-10",0.4615385,150,"bob"
11,83.25,"2017-08-11",0.1111111,30,"bob"
14.25,86.75,"2017-08-11",1.5,380,"bob"
16,89.25,"2017-08-11",0.8,290,"bob"
16.25,89.25,"2017-08-11",1.5,380,"bob"
18,89.5,"2017-08-11",0.2,60,"bob"
18.25,89.5,"2017-08-11",0.2,60,"bob"
10,82.5,"2017-08-12",0.5,204,"bob"
13.75,86.25,"2017-08-12",0.25,80,"bob"
16.25,89.25,"2017-08-12",0.7692308,200,"bob"
17,89.5,"2017-08-12",0.2222222,80,"bob"
17.25,89.25,"2017-08-12",1.1,600,"bob"
11,83.75,"2017-08-13",1.125,285,"bob"
11.25,83.25,"2017-08-13",1.111111,500,"bob"
16.5,89.25,"2017-08-13",1.375,360,"bob"
16.75,89.25,"2017-08-13",1.3,490,"bob"
10,82.5,"2017-08-14",0.625,208,"bob"
10,83.5,"2017-08-14",0.3571429,90,"bob"
10.5,82.75,"2017-08-14",1.111111,505,"bob"
10.75,84,"2017-08-14",1.4,500,"bob"
16.5,89.25,"2017-08-14",0.375,100,"bob"
16.75,89.5,"2017-08-14",1.6,650,"bob"
17,89.5,"2017-08-14",0.3076923,80,"bob"
17,89.75,"2017-08-14",0.1818182,100,"bob"
16.25,89.25,"2017-08-15",0.5,200,"bob"
10,82.75,"2017-08-16",0.1428571,40,"bob"
10.25,82.75,"2017-08-16",0.375,150,"bob"
11,83,"2017-08-16",0.3333333,75,"bob"
11,83.75,"2017-08-16",0.3333333,100,"bob"
15.5,88.25,"2017-08-16",0.125,45,"bob"
16.5,89.25,"2017-08-16",2.6,900,"bob"
10.25,82.75,"2017-08-17",0.25,80,"bob"
10.5,83,"2017-08-17",1.555556,702,"bob"
11,83.5,"2017-08-17",1,430,"bob"
13.75,85.25,"2017-08-17",0.4,75,"bob"
17.5,89.25,"2017-08-17",0.25,60,"bob"
11,83.75,"2017-08-18",0.1538462,40,"bob"
11.25,83,"2017-08-18",0.5,120,"bob"
14.75,86.5,"2017-08-18",0.1111111,40,"bob"
16,89.5,"2017-08-18",0.4,110,"bob"
16.75,87.75,"2017-08-18",1.285714,750,"bob"
17,89.25,"2017-08-18",0.3,120,"bob"
17,90,"2017-08-18",0.5333333,500,"bob"
10.25,82.75,"2017-08-19",0.125,38,"bob"
10.75,83.75,"2017-08-19",0.6711409,190,"bob"
11,83.5,"2017-08-19",1,430,"bob"
13.25,85.25,"2017-08-19",0.5,10,"bob"
14.5,86,"2017-08-19",0.75,315,"bob"
15.75,89.25,"2017-08-19",0.4,100,"bob"
16.75,88.25,"2017-08-19",1.1,380,"bob"
10,82,"2017-08-20",0.7,241,"bob"
10,82,"2017-08-20",0.6666667,200,"bob"
10.25,82.75,"2017-08-20",0.5,195,"bob"
11.25,83,"2017-08-20",0.5,110,"bob"
16.25,89.25,"2017-08-20",0.9230769,230,"bob"
17,88.75,"2017-08-20",0.4166667,200,"bob"
17,90,"2017-08-20",1.333333,500,"bob"
17.25,89.5,"2017-08-20",1.375,110,"bob"
10,83,"2017-08-21",0.7777778,325,"bob"
10.75,83.75,"2017-08-21",0.2857143,75,"bob"
13.25,84.5,"2017-08-21",0.1904762,160,"bob"
14.75,86.5,"2017-08-21",0.4444444,180,"bob"
15.75,89,"2017-08-21",0.3571429,200,"bob"
16.25,89,"2017-08-21",0.7692308,220,"bob"
17,89.25,"2017-08-21",0.3,120,"bob"
10,82.25,"2017-08-22",0.3333333,67,"bob"
10.25,82,"2017-08-22",0.9333333,361,"bob"
10.25,82.75,"2017-08-22",0.125,64,"bob"
11.25,83.25,"2017-08-22",1.142857,130,"bob"
11.25,83.75,"2017-08-22",0.5769231,130,"bob"
13.25,84.5,"2017-08-22",0.1904762,160,"bob"
13.75,84.75,"2017-08-22",2.2,310,"bob"
15,89.25,"2017-08-22",2,1000,"bob"
16,88,"2017-08-22",0.4444444,200,"bob"
16,89.5,"2017-08-22",0.5263158,200,"bob"
16.75,88.75,"2017-08-22",0.4444444,190,"bob"
10.25,82.5,"2017-08-23",0.5555556,250,"bob"
10.25,82.75,"2017-08-23",0.25,87,"bob"
11,83,"2017-08-23",0.483871,105,"bob"
13,88.75,"2017-08-23",0.3571429,200,"bob"
14,85.75,"2017-08-23",0.2857143,75,"bob"
14,88,"2017-08-23",0.5882353,210,"bob"
14.5,86.25,"2017-08-23",0.5,100,"bob"
14.5,88,"2017-08-23",0.6493506,232,"bob"
15,89,"2017-08-23",0.4444444,192,"bob"
15.75,88.75,"2017-08-23",0.5555556,242,"bob"
17,90.25,"2017-08-23",1.733333,585,"bob"
10.25,82,"2017-08-24",0.7111111,721,"bob"
10.25,82.5,"2017-08-24",0.5,101,"bob"
10.5,83,"2017-08-24",1.066667,600,"bob"
10.75,83.5,"2017-08-24",1,680,"bob"
13.25,84.5,"2017-08-24",0.1904762,160,"bob"
15.25,87,"2017-08-24",0.5555556,225,"bob"
16.25,88,"2017-08-24",0.3333333,148,"bob"
16.25,88.5,"2017-08-24",0.1,48,"bob"
16.25,89.5,"2017-08-24",0.375,90,"bob"
16.25,90,"2017-08-24",0.5263158,150,"bob"
16.75,88.75,"2017-08-24",0.5555556,220,"bob"
10,82,"2017-08-25",2.5,448,"bob"
10.25,82.25,"2017-08-25",0.5555556,201,"bob"
10.25,82.5,"2017-08-25",0.7777778,303,"bob"
11.25,83.25,"2017-08-25",0.4166667,190,"bob"
12.25,84.5,"2017-08-25",0.2857143,80,"bob"
12.5,85.25,"2017-08-25",0.7142857,90,"bob"
15.5,86.5,"2017-08-25",1.4,300,"bob"
16.75,89.75,"2017-08-25",2,400,"bob"
10,82.75,"2017-08-26",0.4,100,"bob"
10.25,82,"2017-08-26",0.7111111,721,"bob"
10.25,83.75,"2017-08-26",1.5,380,"bob"
10.75,82.25,"2017-08-26",1.533333,800,"bob"
13.5,84.25,"2017-08-26",0.4444444,95,"bob"
15,86.75,"2017-08-26",3.142857,750,"bob"
15.5,87.25,"2017-08-26",1.6,261,"bob"
16,88.75,"2017-08-26",0.6,300,"bob"
16.25,89.75,"2017-08-26",1.111111,150,"bob"
16.25,89.75,"2017-08-26",1,360,"bob"
10,82,"2017-08-27",0.65,648,"bob"
10,82,"2017-08-27",1.75,318,"bob"
10.25,83,"2017-08-27",0.4444444,200,"bob"
10.25,83.75,"2017-08-27",0.875,250,"bob"
10.75,83.25,"2017-08-27",0.6,150,"bob"
11.25,83.25,"2017-08-27",0.4166667,190,"bob"
14.5,87.75,"2017-08-27",0.8,80,"bob"
15.25,88.75,"2017-08-27",1.428571,450,"bob"
16.75,88.75,"2017-08-27",0.2222222,110,"bob"
17,89.25,"2017-08-27",0.8888889,409,"bob"
17,89.75,"2017-08-27",0.2666667,70,"bob"
10,82,"2017-08-28",2,451,"bob"
10,82.25,"2017-08-28",0.75,127,"bob"
10.25,82,"2017-08-28",0.7111111,721,"bob"
10.25,83.75,"2017-08-28",1.125,280,"bob"
10.5,85,"2017-08-28",0.1428571,30,"bob"
11.25,83.25,"2017-08-28",0.4166667,190,"bob"
15,87,"2017-08-28",0.25,55,"bob"
15.25,89.25,"2017-08-28",1,341,"bob"
15.75,88.75,"2017-08-28",1.153846,675,"bob"
16.25,89,"2017-08-28",1,380,"bob"
16.25,89,"2017-08-28",0.7692308,200,"bob"
16.25,89.75,"2017-08-28",0.8421053,450,"bob"
16.5,89,"2017-08-28",5,1098,"bob"
16.5,89,"2017-08-28",1.5,700,"bob"
10,82,"2017-08-29",0.5833333,259,"bob"
10,82,"2017-08-29",1.5,310,"bob"
10.25,83.75,"2017-08-29",0.75,200,"bob"
10.5,82.75,"2017-08-29",0.3333333,120,"bob"
10.75,82.75,"2017-08-29",2.133333,1440,"bob"
13,84.75,"2017-08-29",1,200,"bob"
14.5,88.75,"2017-08-29",1.6,200,"bob"
15,86.75,"2017-08-29",4,800,"bob"
15,87,"2017-08-29",1.5,625,"bob"
15.25,89.25,"2017-08-29",0.4285714,151,"bob"
15.5,87,"2017-08-29",0.3333333,70,"bob"
15.75,89,"2017-08-29",1.461538,855,"bob"
16.25,89,"2017-08-29",1.076923,280,"bob"
16.25,89.75,"2017-08-29",0.8888889,23,"bob"
16.5,89,"2017-08-29",0.7,361,"bob"
17,89,"2017-08-29",1.111111,98,"bob"
17.25,89,"2017-08-29",2.266667,580,"bob"
10,82,"2017-08-30",0.6666667,100,"bob"
10,82,"2017-08-30",0.6916667,1035,"bob"
10.25,82.75,"2017-08-30",1.266667,900,"bob"
10.25,83.5,"2017-08-30",1.222222,400,"bob"
10.5,82.75,"2017-08-30",0.5555556,253,"bob"
10.5,83,"2017-08-30",1,400,"bob"
10.75,82.5,"2017-08-30",1.166667,267,"bob"
11.25,83.25,"2017-08-30",0.6666667,150,"bob"
13,85,"2017-08-30",0.4,50,"bob"
13.5,85,"2017-08-30",2.857143,650,"bob"
15.25,89.25,"2017-08-30",1.714286,518,"bob"
15.75,89,"2017-08-30",0.3846154,225,"bob"
16,89.25,"2017-08-30",0.7777778,110,"bob"
16.25,89,"2017-08-30",1.230769,350,"bob"
16.25,89.75,"2017-08-30",1.125,400,"bob"
16.5,87.25,"2017-08-30",1.2,210,"bob"
16.5,89.25,"2017-08-30",0.2222222,102,"bob"
17.25,88.75,"2017-08-30",0.7368421,280,"bob"
17.25,89.5,"2017-08-30",1.25,52,"bob"
17.25,89.75,"2017-08-30",0.2666667,85,"bob"
10,82,"2017-08-31",0.5833333,259,"bob"
10,82,"2017-08-31",1.125,400,"bob"
11,83,"2017-08-31",1,180,"bob"
15,89,"2017-08-31",2.4,250,"bob"
15.25,88.75,"2017-08-31",1.285714,350,"bob"
16,88.5,"2017-08-31",0.6666667,120,"bob"
16,89.25,"2017-08-31",0.6,180,"bob"
16.25,89.25,"2017-08-31",0.75,270,"bob"
16.5,88.25,"2017-08-31",0.5,140,"bob"
17,89.5,"2017-08-31",1,500,"bob"
17.5,89.5,"2017-08-31",0.7777778,18,"bob"
10,82,"2017-09-01",0.2666667,80,"bob"
10,82.25,"2017-09-01",0.8,191,"bob"
10,83.75,"2017-09-01",1,250,"bob"
10.25,82,"2017-09-01",1.285714,310,"bob"
10.25,82.5,"2017-09-01",0.6666667,302,"bob"
10.25,83,"2017-09-01",1.0625,848,"bob"
10.75,82.5,"2017-09-01",1.166667,251,"bob"
13.25,84.75,"2017-09-01",0.4,60,"bob"
14,87.25,"2017-09-01",0.6666667,361,"bob"
15,88.25,"2017-09-01",0.6,250,"bob"
15.75,88.5,"2017-09-01",0.5555556,190,"bob"
15.75,88.5,"2017-09-01",2.5,700,"bob"
15.75,88.75,"2017-09-01",1.666667,320,"bob"
16,89.5,"2017-09-01",0.7,300,"bob"
16.25,88.25,"2017-09-01",1.25,500,"bob"
16.25,88.25,"2017-09-01",3,700,"bob"
16.25,89,"2017-09-01",1.333333,450,"bob"
16.25,89.5,"2017-09-01",1.4,620,"bob"
16.25,89.5,"2017-09-01",0.5555556,32,"bob"
16.5,88.5,"2017-09-01",0.2105263,95,"bob"
16.5,89.25,"2017-09-01",0.8,191,"bob"
16.5,89.5,"2017-09-01",0.3333333,15,"bob"
10,83.25,"2017-09-02",0.4,100,"bob"
10.25,82,"2017-09-02",0.6666667,200,"bob"
10.25,82.25,"2017-09-02",0.5333333,350,"bob"
10.25,82.25,"2017-09-02",4.266667,800,"bob"
10.25,83,"2017-09-02",1.0625,848,"bob"
10.75,82.5,"2017-09-02",1.166667,270,"bob"
11,82.5,"2017-09-02",0.5,270,"bob"
12.75,84.75,"2017-09-02",0.2,40,"bob"
13.75,84.25,"2017-09-02",0.25,40,"bob"
14.25,88.75,"2017-09-02",2.8,300,"bob"
14.75,88.25,"2017-09-02",0.5,175,"bob"
15.25,88.25,"2017-09-02",3,800,"bob"
15.5,88.75,"2017-09-02",1.076923,630,"bob"
15.75,88.5,"2017-09-02",1.666667,600,"bob"
16,89.75,"2017-09-02",0.7,318,"bob"
16.25,89.5,"2017-09-02",0.375,100,"bob"
17,89.25,"2017-09-02",0.75,35,"bob"
17.5,89.5,"2017-09-02",1.875,450,"bob"
17.5,89.5,"2017-09-02",0.5555556,245,"bob"
10,82,"2017-09-03",1.666667,420,"bob"
10,82.25,"2017-09-03",1.111111,500,"bob"
10,82.5,"2017-09-03",0.5555556,249,"bob"
10,82.5,"2017-09-03",0.7142857,217,"bob"
10,82.5,"2017-09-03",2.5,400,"bob"
10,82.75,"2017-09-03",1,210,"bob"
10,83.75,"2017-09-03",0.25,140,"bob"
10.25,82.25,"2017-09-03",0.7333333,400,"bob"
10.25,83,"2017-09-03",0.5,198,"bob"
10.75,83.25,"2017-09-03",0.4,120,"bob"
13,84.75,"2017-09-03",0.6,80,"bob"
14.25,89.25,"2017-09-03",4,450,"bob"
14.75,87.5,"2017-09-03",0.6,120,"bob"
14.75,88.25,"2017-09-03",0.5,175,"bob"
14.75,88.75,"2017-09-03",1.083333,905,"bob"
15.25,88.5,"2017-09-03",1.888889,700,"bob"
15.5,88.75,"2017-09-03",1.076923,800,"bob"
15.75,88.75,"2017-09-03",0.5333333,350,"bob"
16,87.75,"2017-09-03",2.25,850,"bob"
16,89.75,"2017-09-03",0.4,200,"bob"
16,89.75,"2017-09-03",0.375,120,"bob"
16,89.75,"2017-09-03",0.8,350,"bob"
16.25,89.5,"2017-09-03",1.142857,419,"bob"
16.25,89.75,"2017-09-03",1.111111,49,"bob"
16.5,90,"2017-09-03",0.4444444,218,"bob"
17.25,89.75,"2017-09-03",0.2666667,85,"bob"
10,82.5,"2017-09-04",1,400,"bob"
10.25,82,"2017-09-04",1.25,420,"bob"
10.25,82.25,"2017-09-04",1.733333,600,"bob"
10.25,83.75,"2017-09-04",1.3125,670,"bob"
10.5,82,"2017-09-04",1.75,380,"bob"
10.75,82.25,"2017-09-04",0.8333333,201,"bob"
10.75,82.75,"2017-09-04",0.75,360,"bob"
13.75,84.75,"2017-09-04",0.25,40,"bob"
14.5,88.25,"2017-09-04",0.25,80,"bob"
14.5,89,"2017-09-04",0.2105263,80,"bob"
14.75,88.75,"2017-09-04",1.083333,905,"bob"
15,88.75,"2017-09-04",1,400,"bob"
15.5,88.5,"2017-09-04",1.428571,450,"bob"
15.75,87.75,"2017-09-04",0.6666667,30,"bob"
15.75,89.25,"2017-09-04",0.1333333,100,"bob"
16,89.75,"2017-09-04",0.1,61,"bob"
16,89.75,"2017-09-04",0.1,35,"bob"
16.25,87.75,"2017-09-04",4.285714,105,"bob"
10,82.25,"2017-09-05",2.5,350,"bob"
10,82.25,"2017-09-05",1,250,"bob"
10,82.5,"2017-09-05",1,400,"bob"
10.25,82.25,"2017-09-05",0.6666667,100,"bob"
10.25,82.5,"2017-09-05",0.2222222,102,"bob"
10.25,82.75,"2017-09-05",0.3,100,"bob"
10.25,83.25,"2017-09-05",0.6666667,250,"bob"
10.25,83.75,"2017-09-05",1.3125,670,"bob"
10.5,83,"2017-09-05",0.6875,480,"bob"
10.75,82.5,"2017-09-05",1.166667,260,"bob"
10.75,82.75,"2017-09-05",3,1750,"bob"
10.75,83.25,"2017-09-05",1.8,1600,"bob"
14.25,88,"2017-09-05",0.2,78,"bob"
14.5,88.5,"2017-09-05",0.4444444,160,"bob"
14.5,88.5,"2017-09-05",3.2,350,"bob"
15,88.75,"2017-09-05",0.5,200,"bob"
15.5,89.25,"2017-09-05",0.4444444,20,"bob"
15.5,89.5,"2017-09-05",1.538462,20,"bob"
15.5,89.5,"2017-09-05",0.5555556,24,"bob"
15.75,89.5,"2017-09-05",0.4,191,"bob"
15.75,89.5,"2017-09-05",0.375,110,"bob"
16,87.75,"2017-09-05",1.25,350,"bob"
16,89.25,"2017-09-05",0.1333333,87,"bob"
16.25,88.25,"2017-09-05",1.666667,600,"bob"
16.5,88.25,"2017-09-05",0.5555556,248,"bob"
10,82,"2017-09-06",2,430,"bob"
10.25,82,"2017-09-06",1.5,240,"bob"
10.25,83.75,"2017-09-06",1,350,"bob"
10.5,82,"2017-09-06",0.1,40,"bob"
10.5,83,"2017-09-06",0.6875,480,"bob"
10.5,83,"2017-09-06",0.6666667,300,"bob"
10.75,82,"2017-09-06",1.75,310,"bob"
11.25,83.5,"2017-09-06",0.625,130,"bob"
15.25,88.25,"2017-09-06",0.3333333,100,"bob"
15.5,88.25,"2017-09-06",0.2222222,98,"bob"
15.5,88.75,"2017-09-06",0.5,185,"bob"
16,87.5,"2017-09-06",0.75,200,"bob"
16,87.75,"2017-09-06",0.1428571,30,"bob"
16,87.75,"2017-09-06",1.2,221,"bob"
16,89.25,"2017-09-06",0.4,300,"bob"
16.25,87.5,"2017-09-06",3.75,1000,"bob"
16.25,87.75,"2017-09-06",3.857143,945,"bob"
16.25,87.75,"2017-09-06",1.444444,450,"bob"
16.25,89.5,"2017-09-06",0.2666667,30,"bob"
16.5,89.75,"2017-09-06",1.9,760,"bob"
17,89.25,"2017-09-06",2,91,"bob"
17,89.5,"2017-09-06",1.8,650,"bob"
10,82.25,"2017-09-07",1.066667,391,"bob"
10,83.75,"2017-09-07",0.375,200,"bob"
10.25,83,"2017-09-07",1,300,"bob"
10.5,82.25,"2017-09-07",2.6,1300,"bob"
10.75,82.25,"2017-09-07",2.5,410,"bob"
10.75,82.75,"2017-09-07",0.75,232,"bob"
10.75,83.25,"2017-09-07",1.8,1600,"bob"
14.5,88.5,"2017-09-07",0.3333333,120,"bob"
14.5,88.5,"2017-09-07",1.6,200,"bob"
15.75,87.5,"2017-09-07",0.875,300,"bob"
15.75,88.75,"2017-09-07",2.142857,850,"bob"
15.75,89.25,"2017-09-07",0.5,185,"bob"
15.75,89.75,"2017-09-07",0.2,78,"bob"
16,87.75,"2017-09-07",0.4,82,"bob"
16.25,87.5,"2017-09-07",0.3157895,100,"bob"
16.25,89,"2017-09-07",0.6666667,410,"bob"
17,89.75,"2017-09-07",0.4,150,"bob"
17.25,89.5,"2017-09-07",0.3846154,250,"bob"
10,82,"2017-09-08",1.333333,310,"bob"
10,82.75,"2017-09-08",1.75,210,"bob"
10,83,"2017-09-08",1.125,228,"bob"
10,83.25,"2017-09-08",0.8,480,"bob"
10.25,82.25,"2017-09-08",0.75,95,"bob"
10.25,82.5,"2017-09-08",0.6,300,"bob"
10.5,82.75,"2017-09-08",0.625,208,"bob"
10.75,82.25,"2017-09-08",1,170,"bob"
10.75,83.25,"2017-09-08",2,800,"bob"
13.75,84.5,"2017-09-08",0.25,25,"bob"
13.75,88.5,"2017-09-08",2.4,250,"bob"
14,86.75,"2017-09-08",0.1666667,60,"bob"
15,88.75,"2017-09-08",0.375,130,"bob"
15.25,89,"2017-09-08",1,370,"bob"
15.5,89.25,"2017-09-08",0.2666667,30,"bob"
16,87.25,"2017-09-08",3.142857,770,"bob"
16,87.75,"2017-09-08",0.625,200,"bob"
16,89.75,"2017-09-08",0.2,70,"bob"
16.25,89,"2017-09-08",0.9090909,350,"bob"
16.25,89.25,"2017-09-08",0.5333333,310,"bob"
16.5,87.75,"2017-09-08",1.6,280,"bob"
16.5,89.5,"2017-09-08",0.4285714,60,"bob"
16.5,89.75,"2017-09-08",0.5833333,280,"bob"
16.75,89.5,"2017-09-08",0.5555556,250,"bob"
16.75,89.75,"2017-09-08",0.625,210,"bob"
10,82.25,"2017-09-09",0.4,181,"bob"
10.25,82.75,"2017-09-09",0.6,210,"bob"
10.5,82,"2017-09-09",1.125,270,"bob"
10.5,82.5,"2017-09-09",0.625,205,"bob"
10.75,82.75,"2017-09-09",3,580,"bob"
10.75,83.5,"2017-09-09",1,500,"bob"
11,83,"2017-09-09",1.44,650,"bob"
13.25,84.25,"2017-09-09",0.5,80,"bob"
13.75,88.75,"2017-09-09",3.2,350,"bob"
15.25,88.75,"2017-09-09",2,740,"bob"
15.5,89.25,"2017-09-09",0.6363636,210,"bob"
15.75,87,"2017-09-09",0.8571429,210,"bob"
15.75,87.75,"2017-09-09",0.625,180,"bob"
16.25,88.5,"2017-09-09",0.5333333,400,"bob"
16.25,89.25,"2017-09-09",1.25,350,"bob"
16.25,89.5,"2017-09-09",1.8,600,"bob"
16.5,89.75,"2017-09-09",1.5,700,"bob"
16.5,89.75,"2017-09-09",1,380,"bob"
16.5,89.75,"2017-09-09",1.25,455,"bob"
16.75,88.5,"2017-09-09",0.6666667,298,"bob"
16.75,89.75,"2017-09-09",0.375,140,"bob"
17,90.5,"2017-09-09",0.2307692,140,"bob"
17.5,89,"2017-09-09",1,261,"bob"
10,82,"2017-09-10",0.8333333,360,"bob"
10,82.25,"2017-09-10",0.25,48,"bob"
10,82.5,"2017-09-10",0.7,318,"bob"
10,82.5,"2017-09-10",1.8,985,"bob"
10,82.5,"2017-09-10",0.5,200,"bob"
10,82.75,"2017-09-10",1.25,150,"bob"
10,82.75,"2017-09-10",0.5,81,"bob"
10,82.75,"2017-09-10",0.4666667,300,"bob"
10,83,"2017-09-10",1,400,"bob"
10.25,82,"2017-09-10",0.8,180,"bob"
10.25,83.75,"2017-09-10",4.266667,1600,"bob"
10.5,82.75,"2017-09-10",1,211,"bob"
10.5,83.25,"2017-09-10",0.125,30,"bob"
10.75,82.25,"2017-09-10",1.375,280,"bob"
15.5,89.5,"2017-09-10",0.5,190,"bob"
15.75,89.5,"2017-09-10",0.2,80,"bob"
16,89,"2017-09-10",0.625,200,"bob"
16,89,"2017-09-10",0.6363636,240,"bob"
16.25,89.25,"2017-09-10",0.5555556,270,"bob"
16.5,89.75,"2017-09-10",0.9,250,"bob"
16.75,88,"2017-09-10",0.8,510,"bob"
16.75,88.25,"2017-09-10",0.4,80,"bob"
17,88,"2017-09-10",0.1428571,35,"bob"
17.25,89,"2017-09-10",0.8888889,350,"bob"
17.5,89.25,"2017-09-10",0.4285714,100,"bob"
10,82.5,"2017-09-11",0.3,121,"bob"
10.25,82.25,"2017-09-11",2.75,410,"bob"
10.5,82.25,"2017-09-11",1,190,"bob"
10.75,82.75,"2017-09-11",0.875,220,"bob"
10.75,83,"2017-09-11",0.36,340,"bob"
13,85.5,"2017-09-11",0.3333333,16,"bob"
15.75,89.25,"2017-09-11",0.1,40,"bob"
16.25,87,"2017-09-11",0.2777778,209,"bob"
16.5,89.5,"2017-09-11",0.5,190,"bob"
